City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
198,Ponta Do Sol,PT,32.6667,-17.1,55.0,67,31,1.99,scattered clouds
199,Hobyo,SO,5.3505,48.5268,78.37,79,25,13.62,scattered clouds
200,Husavik,IS,66.0449,-17.3389,32.0,100,90,11.5,snow
201,San Patricio,US,28.017,-97.5169,75.2,88,90,18.41,overcast clouds
202,Erzin,TR,36.9559,36.2,50.0,48,61,15.01,broken clouds
203,Tuatapere,NZ,-46.1333,167.6833,64.99,62,2,7.0,clear sky
204,Shingu,JP,33.7333,135.9833,64.4,63,75,5.75,broken clouds
205,Bathsheba,BB,13.2167,-59.5167,78.8,65,40,19.57,scattered clouds
206,San Quintin,MX,30.4833,-115.95,53.56,66,4,5.03,clear sky
207,Kemijarvi,FI,66.7131,27.4306,11.37,93,100,9.53,overcast clouds
208,Okhotsk,RU,59.3833,143.3,7.66,70,0,18.1,clear sky
209,Bengkulu,ID,-3.8004,102.2655,77.29,85,99,11.16,overcast clouds
210,Bismarck,US,46.8083,-100.7837,28.4,54,75,5.75,broken clouds
211,Asyut,EG,27.181,31.1837,59.0,44,0,9.22,clear sky
212,Altamira,BR,-3.2033,-52.2064,70.72,97,67,1.21,broken clouds
213,Khangarh,PK,29.9173,71.1618,62.6,82,40,6.91,smoke
214,Peleduy,RU,59.6289,112.7406,26.65,87,100,15.73,overcast clouds
215,Bundaberg,AU,-24.85,152.35,84.99,61,90,9.22,overcast clouds
216,Salinopolis,BR,-0.6136,-47.3561,78.03,84,100,4.29,overcast clouds
217,Kavaratti,IN,10.5669,72.642,83.26,70,43,8.84,scattered clouds
218,Amapa,BR,1.0,-52.0,70.79,99,100,1.01,overcast clouds
219,Chimore,BO,-16.9833,-65.1333,75.85,76,76,2.28,broken clouds
220,Cherskiy,RU,68.75,161.3,-3.62,84,75,6.35,broken clouds
221,Zheleznodorozhnyy,RU,55.7503,38.0042,3.2,71,0,8.95,clear sky
222,Caravelas,BR,-17.7125,-39.2481,73.71,89,64,5.35,broken clouds
223,Hofn,IS,64.2539,-15.2082,38.98,68,100,13.15,overcast clouds
224,Adrar,MR,20.5022,-10.0711,60.51,33,6,11.54,clear sky
225,Sola,VU,-13.8833,167.55,89.6,74,75,5.75,broken clouds
226,Puerto Maldonado,PE,-12.6,-69.1833,74.12,86,37,1.19,scattered clouds
227,Souillac,MU,-20.5167,57.5167,78.8,83,75,9.22,light rain
228,Dukat,RU,62.55,155.55,3.36,81,100,6.67,overcast clouds
229,Longyearbyen,SJ,78.2186,15.6401,3.2,55,20,17.27,few clouds
230,Sulangan,PH,11.1373,123.7228,79.56,84,93,20.47,overcast clouds
231,Pemangkat,ID,1.1667,108.9667,86.27,63,1,3.76,clear sky
232,Torrington,US,41.8007,-73.1212,52.0,73,77,1.01,broken clouds
233,Gambo,CF,4.6482,22.2633,68.86,88,84,2.1,broken clouds
234,Hermanus,ZA,-34.4187,19.2345,64.0,86,97,5.99,overcast clouds
235,Ekibastuz,KZ,51.6667,75.3667,5.83,79,34,18.61,scattered clouds
236,Narok,KE,-1.0783,35.8601,55.67,78,58,3.91,broken clouds
237,Faanui,PF,-16.4833,-151.75,83.19,72,55,9.15,light rain
238,Soledad,CO,10.9184,-74.7646,78.8,78,0,16.11,clear sky
239,Fuzhou,CN,26.0614,119.3061,64.4,77,75,6.71,broken clouds
240,Dum Duma,IN,27.5667,95.5667,75.2,64,40,0.76,haze
241,Derzhavinsk,KZ,51.1,66.3167,-12.39,97,78,12.88,broken clouds
242,Yulara,AU,-25.2406,130.9889,95.0,29,92,10.36,overcast clouds
243,Gelemso,ET,8.8167,40.5167,62.94,52,0,7.11,clear sky
244,Newport,GB,51.5877,-2.9984,44.01,89,96,1.01,overcast clouds
245,Flinders,AU,-34.5833,150.8552,73.0,88,79,5.99,broken clouds
246,Nizwa,OM,22.9333,57.5333,80.91,18,1,1.45,clear sky
247,Narsaq,GL,60.9167,-46.05,15.8,67,75,3.44,broken clouds
248,Grindavik,IS,63.8424,-22.4338,33.8,86,75,24.16,broken clouds
249,Mayumba,GA,-3.432,10.6554,79.02,85,98,3.27,overcast clouds
250,Lambarene,GA,-0.7001,10.2406,75.43,95,92,1.63,overcast clouds
251,Baruun-Urt,MN,46.6806,113.2792,37.67,29,0,5.1,clear sky
252,Dubbo,AU,-32.25,148.6167,80.6,57,40,10.36,scattered clouds
253,Jumla,NP,29.2747,82.1838,56.91,23,32,2.89,scattered clouds
254,Tambilil,PH,5.9622,124.6697,84.2,65,75,8.05,broken clouds
255,Sitka,US,57.0531,-135.33,33.8,75,90,4.76,light snow
256,Illapel,CL,-31.6308,-71.1653,59.43,88,1,1.68,clear sky
